2010-05-10,1
2011-08-19,1
2011-08-20,1
2011-08-21,2
2011-08-22,1
2011-08-23,1
2011-08-25,2
2011-08-27,3
2011-08-28,1
2011-09-07,2
2011-09-09,1
2011-09-12,1
2011-09-14,1
2011-09-17,1
2011-09-20,1
2011-09-21,1
2011-09-22,1
2011-09-26,3
2011-09-27,3
2011-09-28,1
2011-09-30,1
2011-10-03,2
2011-10-04,6
2011-10-05,1
2011-10-06,3
2011-10-09,1
2011-10-10,1
2011-10-11,1
2011-10-12,1
2011-10-16,1
2011-10-18,1
2011-10-19,2
2011-10-21,2
2011-10-22,1
2011-10-23,1
2011-10-24,2
2011-10-25,2
2011-10-26,1
2011-10-27,1
2011-10-29,2
2011-11-01,1
2011-11-02,1
2011-11-06,1
2011-11-07,1
2011-11-08,1
2011-11-09,2
2011-11-10,2
2011-11-11,5
2011-11-13,1
2011-11-14,1
2011-11-15,4
2011-11-16,3
2011-11-17,3
2011-11-18,3
2011-11-21,2
2011-11-22,2
2011-11-23,1
2011-11-25,1
2011-11-26,1
2011-11-28,1
2011-11-29,1
2011-12-02,1
2011-12-03,2
2011-12-05,3
2011-12-06,4
2011-12-07,1
2011-12-09,3
2011-12-10,5
2011-12-12,4
2011-12-13,1
2011-12-14,2
2011-12-16,4
2011-12-17,2
2011-12-18,1
2011-12-21,3
2011-12-22,1
2011-12-23,2
2011-12-24,1
2011-12-26,4
2011-12-27,1
2011-12-28,2
2011-12-29,1
2011-12-30,1
2011-12-31,2
2012-01-01,1
2012-01-02,5
2012-01-03,2
2012-01-05,4
2012-01-06,3
2012-01-07,2
2012-01-08,1
2012-01-09,2
2012-01-10,4
2012-01-11,3
2012-01-12,3
2012-01-14,2
2012-01-15,2
2012-01-16,4
2012-01-17,3
2012-01-18,1
2012-01-19,2
2012-01-20,6
2012-01-22,2
2012-01-23,1
2012-01-24,4
2012-01-25,1
2012-01-26,1
2012-01-28,2
2012-01-29,5
2012-01-30,2
2012-02-01,8
2012-02-02,5
2012-02-03,7
2012-02-04,9
2012-02-05,4
2012-02-06,4
2012-02-07,9
2012-02-08,7
2012-02-09,11
2012-02-10,9
2012-02-11,6
2012-02-12,12
2012-02-13,7
2012-02-14,5
2012-02-15,10
2012-02-16,5
2012-02-17,5
2012-02-18,7
2012-02-19,9
2012-02-20,10
2012-02-21,11
2012-02-22,9
2012-02-23,11
2012-02-24,10
2012-02-25,4
2012-02-26,7
2012-02-27,3
2012-02-28,8
2012-02-29,9
2012-03-01,5
2012-03-02,8
2012-03-03,9
2012-03-04,4
2012-03-05,4
2012-03-06,4
2012-03-07,10
2012-03-08,6
2012-03-09,8
2012-03-10,8
2012-03-11,3
2012-03-12,5
2012-03-13,6
2012-03-14,2
2012-03-15,9
2012-03-16,12
2012-03-17,8
2012-03-18,6
2012-03-19,5
2012-03-20,10
2012-03-21,4
2012-03-22,7
2012-03-23,12
2012-03-24,5
2012-03-25,6
2012-03-26,8
2012-03-27,11
2012-03-28,11
2012-03-29,11
2012-03-30,4
2012-03-31,9
2012-04-01,6
2012-04-02,13
2012-04-03,13
2012-04-04,14
2012-04-05,5
2012-04-06,11
2012-04-07,4
2012-04-08,4
2012-04-09,4
2012-04-10,9
2012-04-11,14
2012-04-12,8
2012-04-13,9
2012-04-14,12
2012-04-15,11
2012-04-16,16
2012-04-17,14
2012-04-18,14
2012-04-19,15
2012-04-20,9
2012-04-21,10
2012-04-22,8
2012-04-23,11
2012-04-24,10
2012-04-25,18
2012-04-26,11
2012-04-27,12
2012-04-28,8
2012-04-29,9
2012-04-30,10
2012-05-01,18
2012-05-02,8
2012-05-03,13
2012-05-04,14
2012-05-05,9
2012-05-06,6
2012-05-07,10
2012-05-08,11
2012-05-09,12
2012-05-10,17
2012-05-11,10
2012-05-12,8
2012-05-13,8
2012-05-14,13
2012-05-15,12
2012-05-16,12
2012-05-17,14
2012-05-18,9
2012-05-19,5
2012-05-20,6
2012-05-21,7
2012-05-22,10
2012-05-23,12
2012-05-24,15
2012-05-25,7
2012-05-26,9
2012-05-27,9
2012-05-28,11
2012-05-29,11
2012-05-30,8
2012-05-31,12
2012-06-01,11
2012-06-02,10
2012-06-03,11
2012-06-04,11
2012-06-05,12
2012-06-06,10
2012-06-07,8
2012-06-08,15
2012-06-09,6
2012-06-10,10
2012-06-11,16
2012-06-12,14
2012-06-13,14
2012-06-14,15
2012-06-15,18
2012-06-16,6
2012-06-17,6
2012-06-18,11
2012-06-19,9
2012-06-20,16
2012-06-21,10
2012-06-22,18
2012-06-23,12
2012-06-24,7
2012-06-25,10
2012-06-26,17
2012-06-27,27
2012-06-28,14
2012-06-29,15
2012-06-30,12
2012-07-01,13
2012-07-02,15
2012-07-03,18
2012-07-04,14
2012-07-05,24
2012-07-06,16
2012-07-07,12
2012-07-08,10
2012-07-09,13
2012-07-10,15
2012-07-11,10
2012-07-12,12
2012-07-13,18
2012-07-14,8
2012-07-15,7
2012-07-16,17
2012-07-17,14
2012-07-18,14
2012-07-19,19
2012-07-20,9
2012-07-21,8
2012-07-22,9
2012-07-23,19
2012-07-24,13
2012-07-25,13
2012-07-26,16
2012-07-27,18
2012-07-28,10
2012-07-29,6
2012-07-30,15
2012-07-31,20
2012-08-01,12
2012-08-02,10
2012-08-03,11
2012-08-04,6
2012-08-05,15
2012-08-06,14
2012-08-07,15
2012-08-08,18
2012-08-09,13
2012-08-10,15
2012-08-11,10
2012-08-12,8
2012-08-13,18
2012-08-14,19
2012-08-15,18
2012-08-16,17
2012-08-17,14
2012-08-18,11
2012-08-19,12
2012-08-20,9
2012-08-21,20
2012-08-22,12
2012-08-23,23
2012-08-24,19
2012-08-25,17
2012-08-26,13
2012-08-27,15
2012-08-28,24
2012-08-29,18
2012-08-30,23
2012-08-31,20
2012-09-01,13
2012-09-02,5
2012-09-03,13
2012-09-04,14
2012-09-05,22
2012-09-06,16
2012-09-07,17
2012-09-08,17
2012-09-09,9
2012-09-10,15
2012-09-11,29
2012-09-12,19
2012-09-13,20
2012-09-14,21
2012-09-15,11
2012-09-16,10
2012-09-17,12
2012-09-18,21
2012-09-19,15
2012-09-20,17
2012-09-21,20
2012-09-22,13
2012-09-23,10
2012-09-24,19
2012-09-25,18
2012-09-26,16
2012-09-27,23
2012-09-28,14
2012-09-29,20
2012-09-30,8
2012-10-01,25
2012-10-02,23
2012-10-03,18
2012-10-04,22
2012-10-05,22
2012-10-06,16
2012-10-07,9
2012-10-08,13
2012-10-09,13
2012-10-10,20
2012-10-11,24
2012-10-12,14
2012-10-13,6
2012-10-14,10
2012-10-15,18
2012-10-16,22
2012-10-17,25
2012-10-18,19
2012-10-19,19
2012-10-20,12
2012-10-21,16
2012-10-22,23
2012-10-23,26
2012-10-24,16
2012-10-25,23
2012-10-26,20
2012-10-27,11
2012-10-28,10
2012-10-29,23
2012-10-30,13
2012-10-31,19
2012-11-01,28
2012-11-02,22
2012-11-03,9
2012-11-04,11
2012-11-05,18
2012-11-06,24
2012-11-07,28
2012-11-08,12
2012-11-09,21
2012-11-10,9
2012-11-11,9
2012-11-12,19
2012-11-13,22
2012-11-14,25
2012-11-15,18
2012-11-16,25
2012-11-17,14
2012-11-18,21
2012-11-19,24
2012-11-20,18
2012-11-21,16
2012-11-22,15
2012-11-23,12
2012-11-24,15
2012-11-25,10
2012-11-26,27
2012-11-27,26
2012-11-28,27
2012-11-29,21
2012-11-30,17
2012-12-01,13
2012-12-02,21
2012-12-03,24
2012-12-04,31
2012-12-05,22
2012-12-06,17
2012-12-07,22
2012-12-08,18
2012-12-09,12
2012-12-10,27
2012-12-11,20
2012-12-12,28
2012-12-13,9
2012-12-14,18
2012-12-15,9
2012-12-16,14
2012-12-17,19
2012-12-18,21
2012-12-19,24
2012-12-20,23
2012-12-21,13
2012-12-22,5
2012-12-23,13
2012-12-24,14
2012-12-25,3
2012-12-26,12
2012-12-27,12
2012-12-28,13
2012-12-29,7
2012-12-30,13
2012-12-31,12
2013-01-01,15
2013-01-02,21
2013-01-03,26
2013-01-04,24
2013-01-05,15
2013-01-06,12
