1.0.0,1.03125
1.1.0,0.05555555555555555
1.1.1,0.3333333333333333
1.2.0,1.0163934426229508
1.3.0,3.1666666666666665
1.4.0,0.9833333333333334
2.0.0,0.2741071428571429
2.0.1,1.8961257973744103
2.0.2,0.7433261183261184
2.0.3,1.936109280688676
2.0.4,1.4106661856661855
2.1.0,1.883808051988493
2.1.1,2.005548264401555
2.2.0,0.7322751322751323
2.2.1,1.465875438854979
2.2.2,2.1964699183399827
2.3.0,0.9296137073109421
2.3.1,1.1459340305223762
2.3.2,6.275240591689877
3.0.0,2.57243517523195
3.0.0-rc1,0.1906142025822877
3.0.1,1.8968279496942573
3.0.2,1.7053157910019
3.0.3,1.6885761669301278
3.1.0,1.928679168853306
3.1.1,3.828861051563729
3.2.0,2.273867114392565
3.3.0,0.11516675607201846
3.3.1,0.6464519140989728
