1.0.0,1.03125
1.1.0,0.05555555555555555
1.1.1,0.3333333333333333
1.2.0,1.2163934426229508
1.3.0,4.366666666666666
1.4.0,3.4666666666666672
2.0.0,0.36501623376623377
2.0.1,2.8485788998275132
2.0.2,1.8485569985569985
2.0.3,2.4863548684342645
2.0.4,2.5598349692389935
2.1.0,2.2614913907702303
2.1.1,3.23701514492183
2.2.0,0.9294529057686951
2.2.1,2.2088228140604187
2.2.2,3.4722676167730127
2.3.0,1.1134543764457288
2.3.1,2.382037315011228
2.3.2,10.192593804470679
3.0.0,3.8302228830487843
3.0.0-rc1,0.21189079832696855
3.0.1,2.0387221401573457
3.0.2,2.0272190811697386
3.0.3,2.8465220222571928
3.1.0,2.287840563233226
3.1.1,6.537138155047523
3.2.0,4.418361411384485
3.3.0,0.11516675607201846
3.3.1,0.6464519140989728
